BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1886,1405,,R4,"804 BEDFORD AVENUE, 2A",2A,11205,1,,1,,,2007,2,R4,0,5/24/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1886,1538,,R4,"43 SKILLMAN STREET, 5A",5A,11205,1,,1,,,2012,2,R4,"844,866",12/8/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1886,1550,,R4,"49 SKILLMAN STREET, 1B",1B,11205,1,,1,,,2012,2,R4,0,3/20/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1886,1557,,R4,"49 SKILLMAN STREET, 4A",4A,11205,1,,1,,,2012,2,R4,0,5/15/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1896,1111,,R4,"143 CLASSON AVENUE, 3C",3C,11205,1,,1,,,2005,2,R4,0,9/5/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1896,1117,,R4,"143 CLASSON AVENUE, 5D",5D,11205,1,,1,,,2005,2,R4,0,11/26/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1896,1215,,R4,"159 CLASSON AVENUE, 4C",4C,11205,1,,1,,,2005,2,R4,0,9/5/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1899,1312,,R4,"94 SKILLMAN STREET, 6B",6B,11205,1,,1,,,2002,2,R4,0,10/30/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,1108,,R4,"113 SKILLMAN STREET, 2R",2R,11205,1,,1,,,,2,R4,0,5/20/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,1213,,R4,"109 SKILLMAN STREET, 6R",6R,11205,1,,1,,,,2,R4,0,2/6/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,1312,,R4,"105 SKILLMAN STREET, 5R",5R,11205,1,,1,,,,2,R4,0,5/7/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,1504,,R4,"858 BEDFORD AVENUE, 3R",3R,11205,1,,1,,,,2,R4,"750,000",3/6/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,2053,,R4,"828 BEDFORD AVENUE, 2L",2L,11205,1,,1,,,2007,2,R4,"992,794",1/18/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,2054,,R4,"828 BEDFORD AVENUE, 2R",2R,11205,1,,1,,,2007,2,R4,"636,406",1/18/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,2055,,R4,"828 BEDFORD AVENUE, 3L",3L,11205,1,,1,,,2007,2,R4,0,3/18/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1900,2203,,R4,"75 SKILLMAN ST, 2A",2A,11205,1,,1,,,2009,2,R4,0,3/25/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1910,1027,,R4,"590 MYRTLE AVENUE, 7A",7A,11205,1,,1,,,2021,2,R4,"1,211,718",2/6/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,1508,,R4,"153 SKILLMAN STREET, 1L",1L,11205,1,,1,,,2008,2,R4,0,12/17/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2101,,R4,"908 BEDFORD AVE, 1A",1A,11205,1,,1,,,2005,2,R4,"740,000",3/4/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2102,,R4,"908 BEDFORD AVE, 1B",1B,11205,1,,1,,,2005,2,R4,"987,703",3/4/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2105,,R4,"908 BEDFORD AVE, 3A",3A,11205,1,,1,,,2005,2,R4,"800,000",9/27/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2106,,R4,"908 BEDFORD AVE, 3B",3B,11205,1,,1,,,2005,2,R4,"800,000",9/27/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2107,,R4,"908 BEDFORD AVE, 4A",4A,11205,1,,1,,,2005,2,R4,"405,600",9/5/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2108,,R4,"908 BEDFORD AVE, 4B",4B,11205,1,,1,,,2005,2,R4,"834,965",3/21/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2108,,R4,"908 BEDFORD AVENUE, 4B",4B,11205,1,,1,,,2005,2,R4,0,12/26/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2109,,R4,"908 BEDFORD AVE, 5A",5A,11205,1,,1,,,2005,2,R4,"765,000",6/10/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2110,,R4,"908 BEDFORD AVE, 5B",5B,11205,1,,1,,,2005,2,R4,"784,053",3/20/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2110,,R4,"908 BEDFORD AVENUE, 5B",5B,11205,1,,1,,,2005,2,R4,0,9/18/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2111,,R4,"908 BEDFORD AVE, 6A",6A,11205,1,,1,,,2005,2,R4,"865,513",3/19/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2112,,R4,"908 BEDFORD AVE, 6B",6B,11205,1,,1,,,2005,2,R4,"990,000",2/27/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2113,,R4,"908 BEDFORD AVE, 7A",7A,11205,1,,1,,,2005,2,R4,"626,224",3/6/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2114,,R4,"908 BEDFORD AVE, 7B",7B,11205,1,,1,,,2005,2,R4,"680,000",2/21/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2115,,R4,"908 BEDFORD AVE, 8A",8A,11205,1,,1,,,2005,2,R4,"763,688",3/29/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2116,,R4,"908 BEDFORD AVE, 8B",8B,11205,1,,1,,,2005,2,R4,"630,000",2/21/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1914,2117,,R4,"908 BEDFORD AVE, 9A",9A,11205,1,,1,,,2005,2,R4,"481,650",5/15/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1924,1031,,R4,"263 CLASSON AVE, 2F",2F,11205,1,,1,,,,2,R4,0,12/9/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1924,1031,,R4,"263 CLASSON AVENUE, 2F",2F,11205,1,,1,,,,2,R4,"1,272,813",7/3/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1005,,R4,"970 KENT AVENUE, G10",G10,11205,1,,1,,,,2,R4,"965,000",10/29/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1025,,R4,"970 KENT AVENUE, 208",208,11205,1,,1,,,,2,R4,"999,999",12/16/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1068,,R4,"970 KENT AVENUE, 512",512,11205,1,,1,,,,2,R4,"970,000",4/15/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1086,,R4,"970 KENT AVENUE, 705",705,11205,1,,1,,,,2,R4,0,2/16/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1086,,R4,"970 KENT AVENUE, 705",705,11205,1,,1,,,,2,R4,"995,000",11/12/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1091,,R4,"970 KENT AVENUE, 710",710,11205,1,,1,,,,2,R4,"1,180,000",1/16/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1925,1094,,R4,"970 KENT AVENUE, P01",P01,11205,1,,1,,,,2,R4,"1,485,000",6/20/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1926,1111,,R4,"244 FRANKLIN AVENUE, 6A",6A,11205,1,,1,,,2014,2,R4,"689,000",5/15/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1927,1006,,R4,"222 SKILLMAN STREET, 1F",1F,11205,1,,1,,,,2,R4,0,7/7/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1927,1023,,R4,"222 SKILLMAN STREET, 4B",4B,11205,1,,1,,,,2,R4,0,8/8/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1967,1208,,R4,"95 LEXINGTON AVENUE, 2D",2D,11238,1,,1,,,1910,2,R4,"1,250,000",7/15/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1967,1214,,R4,"95 LEXINGTON AVENUE, 4B",4B,11238,1,,1,,,1910,2,R4,"1,246,000",7/11/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1970,1901,,R4,"114 LEXINGTON AVENUE, 101",101,11238,1,,1,,,1930,2,R4,"725,000",5/1/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1974,1013,,R4,"315 GATES AVENUE, 1G",1G,11216,1,,1,,,2009,2,R4,0,10/1/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1974,1035,,R4,"315 GATES AVENUE, 3G",3G,11216,1,,1,,,2009,2,R4,"537,000",7/1/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1986,1024,,R4,"1142 BEDFORD AVENUE, 5D",5D,11216,1,,1,,,,2,R4,"1,035,000",7/30/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1986,1026,,R4,"1142 BEDFORD AVENUE, 5F",5F,11216,1,,1,,,,2,R4,0,5/13/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1996,1109,,R4,"186 PUTNAM AVENUE, 3D",3D,11216,1,,1,,,2014,2,R4,"575,000",6/24/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,1996,1112,,R4,"186 PUTNAM AVENUE, 4C",4C,11216,1,,1,,,2014,2,R4,"444,000",10/31/24
3,BEDFORD STUYVESANT,13 CONDOS - ELEVATOR APARTMENTS,2,2000,1006,,R4,"1240 BEDFORD AVENUE, 1G",1G,11216,1,,1,,,2003,2,R4,"635,000",4/16/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1579,4,,S3,25 MARCUS GARVEY BLVD,,11206,3,1,4,"2,500","3,750",1930,2,S3,"1,575,000",9/24/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1579,25,,S4,822 BROADWAY,,11206,4,1,5,"2,714","4,169",1930,2,S4,"2,060,000",10/15/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1584,23,,S9,922 BROADWAY,,11206,4,3,7,"2,677","6,502",1931,2,S9,"2,100,000",5/9/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1603,43,,S3,34 MALCOLM X BOULEVARD,,11221,3,1,4,"1,584","3,344",1899,2,S3,1,1/9/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1647,7,,S3,185 MALCOLM X BOULEVARD,,11221,3,1,4,"1,560","4,400",1931,2,S3,"1,530,000",11/25/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1667,6,,S3,253 MALCOLM X BLVD,,11233,3,1,4,"1,762","4,125",1927,2,S3,"1,400,000",9/19/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1683,2,,S9,261 PATCHEN AVENUE,,11233,5,2,7,"1,804","4,700",1910,2,S9,0,3/15/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1754,44,,S9,824 MYRTLE,,11206,2,2,4,"1,782","4,621",1931,2,S9,0,9/12/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1758,46,,S9,588 MARCY AVENUE,,11206,3,2,5,"1,750","6,820",1931,2,S9,0,7/22/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1775,72,,S3,695 DEKALB AVENUE,,11216,3,1,4,"1,900","4,800",1931,2,S3,"1,820,433",12/11/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1780,7,,S5,669 MARCY AVENUE,,11216,6,1,7,"1,355","3,040",1931,2,S5,"1,340,000",11/4/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1809,39,,S5,304 TOMPKINS AVENUE,,11216,6,1,7,"1,556","4,620",1931,2,S5,0,3/22/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1825,4,,S3,363 TOMPKINS AVE,,11216,3,1,4,"1,560","3,070",1931,2,S3,"1,300,000",10/29/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1831,48,,S4,358 MARCUS GARVEY BLVD,,11221,4,1,5,"1,900","4,000",1900,2,S4,"1,800,000",7/3/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1847,41,,S9,339 MACON STREET,,11216,2,3,5,"2,100","4,200",1910,2,S9,"2,600,000",2/27/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1849,36,,S3,1337 FULTON STREET,,11216,3,1,4,"1,600","5,200",1910,2,S3,"1,700,000",11/1/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1851,1,,S9,114 MACON STREET,,11216,3,2,5,"1,667","2,400",1910,2,S9,"1,411,094",12/10/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1854,41,,S9,1439 FULTON STREET,,11216,1,3,4,"4,176","4,860",1910,2,S9,"1,833,333",4/18/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1857,5,,S3,1513 FULTON STREET,,11216,3,1,4,"1,800","3,600",1910,2,S3,0,7/17/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1857,52,,S4,44 DECATUR STREET,,11216,4,1,5,"2,556","5,589",1899,2,S4,"2,377,000",9/13/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1864,34,,S5,1556 FULTON STREET,,11216,6,1,7,"2,000","6,470",1910,2,S5,"2,450,000",3/22/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1865,16,,S9,1265 BEDFORD AVE,,11216,4,2,6,"1,791","7,920",1905,2,S9,0,6/13/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1867,5,,S9,543 NOSTRAND AVENUE,,11216,4,2,6,"2,098","7,200",1910,2,S9,0,12/26/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1867,13,,S9,527 NOSTRAND AVENUE,,11216,2,2,4,"1,933","2,320",1910,2,S9,0,12/26/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1914,26,,S5,684B MYRTLE AVENUE,,11205,6,1,7,"1,737","5,600",1958,2,S5,"3,700,000",10/9/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1914,27,,S5,684 MYRTLE AVENUE,,11205,6,1,7,"1,780","5,600",1958,2,S5,"3,700,000",10/9/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2B,1925,62,,S9,455 DEKALB AVENUE,,11205,6,2,8,"3,100","9,352",1905,2,S9,"2,585,000",8/15/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,1942,46,,S4,1038 BEDFORD AVENUE,,11205,4,1,5,"1,600","5,400",1960,2,S4,"3,150,000",10/9/24
3,BEDFORD STUYVESANT,14 RENTALS - 4-10 UNIT,2A,2017,33,,S3,1172 FULTON STREET,,11216,3,1,4,"1,600","3,920",1930,2,S3,0,12/19/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1610,1101,,R1,"924 LAFAYETTE AVE, 1",1,11221,1,,1,,,2022,2,R1,"1,295,000",5/17/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1610,1103,,R1,"924 LAFAYETTE AVE, 3",3,11221,1,,1,,,,2,R1,"1,212,500",12/16/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1612,1001,,R1,"499 VAN BUREN STREET, 1",1,11221,1,,1,,,2022,2,R1,"1,185,000",3/15/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1612,1002,,R1,"499 VAN BUREN STREET, 2",2,11221,1,,1,,,2022,2,R1,"1,100,000",3/27/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1612,1004,,R1,"499 VAN BUREN STREET, 3B",3B,11221,1,,1,,,2022,2,R1,"582,000",4/11/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1612,1005,,R1,"499 VAN BUREN STREET, 4",4,11221,1,,1,,,2022,2,R1,"1,180,000",1/12/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1617,1003,,R1,"490 VAN BUREN ST, 2B",2B,11221,1,,1,,,2018,2,R1,"720,000",11/15/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1101,,R1,"637 MADISON STREET, 1F",1F,11221,1,,1,,,2022,2,R1,"545,000",10/25/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1102,,R1,"637 MADISON STREET, 1R",1R,11221,1,,1,,,2022,2,R1,"889,000",9/12/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1103,,R1,"637 MADISON STREET, 2F",2F,11221,1,,1,,,2022,2,R1,"599,000",9/6/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1104,,R1,"637 MADISON STREET, 2R",2R,11221,1,,1,,,2022,2,R1,"695,000",7/30/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1105,,R1,"637 MADISON STREET, 3F",3F,11221,1,,1,,,2022,2,R1,"649,000",8/5/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1106,,R1,"637 MADISON STREET, 3R",3R,11221,1,,1,,,2022,2,R1,"640,000",7/25/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1641,1108,,R1,"637 MADISON STREET, 4R",4R,11221,1,,1,,,2022,2,R1,"819,000",7/25/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1645,1103,,R1,"667 PUTNAM AVENUE, 3",3,11221,1,,1,,,1899,2,R1,0,11/6/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1645,1201,,R1,"622 MADISON STREET, 1",1,11221,1,,1,,,2018,2,R1,"995,000",9/27/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1645,1301,,R1,"659 PUTNAM AVE, 1",1,11221,1,,1,,,1931,2,R1,"985,000",4/18/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1645,1302,,R1,"659 PUTNAM AVE, 2",2,11221,1,,1,,,1931,2,R1,"775,000",3/14/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1645,1303,,R1,"659 PUTNAM AVENUE, 3",3,11221,1,,1,,,1931,2,R1,"850,000",1/8/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1650,1004,,R1,"579 JEFFERSON AVENUE, 4",4,11221,1,,1,,,1899,2,R1,0,4/15/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1652,1002,,R1,"854 PUTNAM AVENUE, 1B",1B,11221,1,,1,,,2017,2,R1,0,7/2/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1654,1001,,R1,"467 HANCOCK STREET, 1A",1A,11233,1,,1,,,1910,2,R1,"850,000",5/28/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1654,1002,,R1,"467 HANCOCK STREET, 1B",1B,11233,1,,1,,,1910,2,R1,"840,000",10/28/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1654,1004,,R1,"467 HANCOCK STREET, 2B",2B,11233,1,,1,,,1910,2,R1,"775,000",6/24/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1657,1001,,R1,"714 JEFFERSON AVENUE, 1",1,11221,1,,1,,,2021,2,R1,"1,186,000",3/6/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1662,1202,,R1,"627 HALSEY STREET, 2",2,11233,1,,1,,,2019,2,R1,"840,000",6/25/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1672,1001,,R1,"269 MALCOLM X BLVD, 1A",1A,11233,1,,1,,,2019,2,R1,"350,000",9/18/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1678,1103,,R1,"447 DECATUR STREET, 2B",2B,11233,1,,1,,,2017,2,R1,"475,000",7/15/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1743,1010,,R1,"104 MARTIN LUTHER KING P, 5L",5L,11206,1,,1,,,2019,2,R1,0,5/16/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1785,1203,,R1,"661 LAFAYETTE AVE, 3",3,11216,1,,1,,,1931,2,R1,"905,000",8/7/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1785,1502,,R1,"675 LAFAYETTE AVENUE, 2",2,11216,1,,1,,,1899,2,R1,"1,276,344",7/24/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1786,1203,,R1,"725 LAFAYETTE AVENUE, 2A",2A,11221,1,,1,,,2019,2,R1,"585,000",2/23/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1786,1205,,R1,"725 LAFAYETTE AVENUE, 3A",3A,11221,1,,1,,,2019,2,R1,"605,859",1/4/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1789,1108,,R1,"273 NOSTRAND AVENUE, 8",8,11216,1,,1,,,,2,R1,"517,000",1/23/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1791,1002,,R1,"730 LAFAYETTE AVENUE, 1R",1R,11221,1,,1,,,2015,2,R1,"1,295,000",8/29/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1793,1001,,R1,"312 CLIFTON PLACE, 1",1,11216,1,,1,,,1900,2,R1,0,7/11/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1793,1002,,R1,"312 CLIFTON PLACE, 2",2,11216,1,,1,,,1900,2,R1,"1,060,000",11/14/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1302,,R1,"650 GREENE AVENUE, 1B",1B,11221,1,,1,,,2023,2,R1,"1,350,000",6/14/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1303,,R1,"650 GREENE AVENUE, 2A",2A,11221,1,,1,,,2023,2,R1,"967,338",5/28/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1304,,R1,"650 GREENE AVENUE, 2B",2B,11221,1,,1,,,2023,2,R1,"750,000",6/14/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1306,,R1,"650 GREENE AVENUE, 3A",3A,11221,1,,1,,,2023,2,R1,"925,000",5/31/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1307,,R1,"650 GREENE AVENUE, 3B",3B,11221,1,,1,,,2023,2,R1,"675,000",6/20/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1308,,R1,"650 GREENE AVENUE, 4A",4A,11221,1,,1,,,2023,2,R1,"750,000",6/28/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1800,1310,,R1,"650 GREENE AVENUE, 4C",4C,11221,1,,1,,,2023,2,R1,"1,261,406",6/21/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1801,1204,,R1,"702 GREENE AVENUE, 4",4,11221,1,,1,,,1931,2,R1,"916,000",3/6/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1802,1102,,R1,"209 QUINCY STREET, 1R",1R,11216,1,,1,,,2012,2,R1,"1,270,000",9/17/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1802,1310,,R1,"203 QUINCY STREET, 4C",4C,11216,1,,1,,,2017,2,R1,0,2/1/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1804,1004,,R1,"377 QUINCY STREET, 4",4,11216,1,,1,,,2015,2,R1,"1,335,250",5/24/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1805,1004,,R1,"405 QUINCY STREET, 2B",2B,11221,1,,1,,,2017,2,R1,"670,000",4/19/24
3,BEDFORD STUYVESANT,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1805,1201,,R1,"442 LEXINGTON AVE, 1",1,11221,1,,1,,,1901,2,R1,"1,065,000",7/24/24
